company,date,score
신한지주,2025-09-14,0.00020718575
신한지주,2025-09-13,3.2544136e-05
신한지주,2025-09-12,0.032338142
신한지주,2025-09-11,2.3901463e-05
신한지주,2025-09-10,0.47257367
신한지주,2025-09-09,0.24623533
신한지주,2025-09-08,0.49801052
신한지주,2025-09-07,1.1324883e-06
신한지주,2025-09-06,1.7464161e-05
신한지주,2025-09-05,0.9999514
신한지주,2025-09-04,6.198883e-06
신한지주,2025-09-03,-0.6267061
신한지주,2025-09-02,5.1617622e-05
신한지주,2025-09-01,-0.333146
신한지주,2025-08-27,0.3237627
신한지주,2025-08-26,0.47491652
신한지주,2025-08-25,0.07846931
신한지주,2025-08-22,-5.236268e-05
신한지주,2025-08-21,0.0018926561
신한지주,2025-08-20,0.00011956692
신한지주,2025-08-19,0.1829152
신한지주,2025-08-18,0.3321366
신한지주,2025-08-14,0.9999668
신한지주,2025-08-13,0.000998199
신한지주,2025-08-11,6.2584877e-06
신한지주,2025-08-10,-4.2378902e-05
신한지주,2025-08-06,0.22889328
신한지주,2025-08-05,1.7285347e-06
신한지주,2025-08-04,0.50036633
신한지주,2025-08-03,-0.0033077896
신한지주,2025-08-01,-0.2951216
신한지주,2025-07-31,0.99997413
신한지주,2025-07-30,0.9321594
신한지주,2025-07-29,0.3222588
신한지주,2025-07-28,-0.83092886
신한지주,2025-07-27,-2.464652e-05
신한지주,2025-07-25,0.3678744
신한지주,2025-07-24,0.4586681
신한지주,2025-07-22,0.33352914
신한지주,2025-07-21,0.49998704
신한지주,2025-07-18,0.26154035
신한지주,2025-07-17,0.2430955
신한지주,2025-07-16,-0.3330067
신한지주,2025-07-15,-0.12163949
신한지주,2025-07-14,0.6599896
신한지주,2025-07-11,-0.0038579702
신한지주,2025-07-09,-0.0067224503
신한지주,2025-07-08,0.666495
신한지주,2025-07-06,4.285574e-05
신한지주,2025-06-26,-0.00040757656
신한지주,2025-06-25,0.4999708
신한지주,2025-06-22,-0.98327637
신한지주,2025-06-20,1.9907951e-05
신한지주,2025-06-17,0.0076857805
신한지주,2025-06-11,0.0077131987
신한지주,2025-06-05,0.0007600188
신한지주,2025-06-02,-0.47955814
신한지주,2025-05-29,-2.938509e-05
신한지주,2025-05-28,0.99996465
신한지주,2025-05-27,0.00026893616
신한지주,2025-05-25,0.9999554
신한지주,2025-05-23,-0.13421965
신한지주,2025-05-08,0.0003876686
신한지주,2025-04-28,0.4996168
신한지주,2025-04-25,1.168251e-05
신한지주,2025-04-23,0.00021386147
신한지주,2025-04-17,-0.99637926
신한지주,2025-04-09,-0.00035697222
신한지주,2025-04-07,0.14307404
신한지주,2025-03-26,-0.002099812
신한지주,2025-03-25,2.4437904e-05
신한지주,2025-03-07,-0.013166666
신한지주,2025-02-24,0.055090904
신한지주,2025-02-23,0.4897597
신한지주,2025-02-13,0.00016540289
신한지주,2025-02-12,-0.99945784
신한지주,2025-02-11,-0.2741928
신한지주,2025-02-05,0.00033521652
신한지주,2025-02-03,0.9999682
신한지주,2025-01-31,0.8245163
신한지주,2025-01-22,0.99359274
신한지주,2025-01-20,2.9802322e-07
신한지주,2025-01-15,-0.25853193
신한지주,2025-01-13,0.14124298
신한지주,2025-01-09,-0.99937403
신한지주,2025-01-07,0.9999722
신한지주,2025-01-02,-1.1503696e-05
신한지주,2024-12-22,-0.37301254
신한지주,2024-12-17,-0.00027918816
신한지주,2024-12-16,-0.0070717335
신한지주,2024-12-12,-0.24567929
신한지주,2024-12-10,0.003835678
신한지주,2024-12-09,-0.9994399
신한지주,2024-12-06,-0.4990513
신한지주,2024-12-05,-0.4057352
신한지주,2024-12-04,-0.44159928
신한지주,2024-12-03,-0.17443287
신한지주,2024-12-02,0.0006225109
신한지주,2024-11-28,-0.3561552
신한지주,2024-11-26,-0.9974993
신한지주,2024-11-25,-0.001734972
신한지주,2024-11-24,0.928772
신한지주,2024-11-21,-0.955814
신한지주,2024-11-19,-0.0005967617
신한지주,2024-11-14,4.4703484e-06
신한지주,2024-11-12,-0.03331566
신한지주,2024-11-11,-0.3566206
신한지주,2024-11-10,1.4603138e-05
신한지주,2024-11-08,-0.00096195936
신한지주,2024-11-07,-0.52409095
신한지주,2024-11-06,-0.00013524294
신한지주,2024-11-03,1.1324883e-06
신한지주,2024-11-01,-0.9507147
신한지주,2024-10-30,0.90238357
신한지주,2024-10-28,0.00010418892
신한지주,2024-10-27,0.0032217503
신한지주,2024-10-25,0.5207938
신한지주,2024-10-24,0.00082280237
신한지주,2024-10-22,-0.2950406
신한지주,2024-10-21,0.00057178736
신한지주,2024-10-19,2.2411346e-05
신한지주,2024-10-17,0.19135728
신한지주,2024-10-16,0.49318284
신한지주,2024-10-10,0.16814232
신한지주,2024-10-07,-0.007475873
신한지주,2024-10-06,0.99993736
신한지주,2024-10-04,0.9969492
신한지주,2024-09-30,-0.7334614
신한지주,2024-09-27,2.6881695e-05
신한지주,2024-09-26,-0.12608737
신한지주,2024-09-25,-0.49995732
신한지주,2024-09-24,9.068847e-05
신한지주,2024-09-23,0.99995494
신한지주,2024-09-18,0.20874704
신한지주,2024-09-11,-0.4994439
신한지주,2024-09-10,-0.010086794
신한지주,2024-09-09,-0.7310676
신한지주,2024-09-06,-0.7950976
신한지주,2024-09-05,-0.9974434
신한지주,2024-09-04,0.000641346
신한지주,2024-09-03,2.360344e-05
신한지주,2024-08-30,-0.0065519013
신한지주,2024-08-29,-0.5060148
신한지주,2024-08-28,4.3094158e-05
신한지주,2024-08-26,0.033368766
신한지주,2024-08-23,-0.15052938
신한지주,2024-08-22,-0.0024778843
신한지주,2024-08-20,0.03242469
신한지주,2024-08-19,-2.0861626e-06
신한지주,2024-08-18,-0.005536437
신한지주,2024-08-15,4.7683716e-05
신한지주,2024-08-14,1.5616417e-05
신한지주,2024-08-13,-0.053292256
신한지주,2024-08-09,-1.8656254e-05
신한지주,2024-08-08,-0.3660095
신한지주,2024-08-06,0.49865884
신한지주,2024-08-05,-0.73508906
신한지주,2024-08-02,-0.48267958
신한지주,2024-08-01,-0.0038617104
신한지주,2024-07-30,0.062221527
신한지주,2024-07-29,0.33318707
신한지주,2024-07-26,0.5005418
신한지주,2024-07-23,0.6538086
신한지주,2024-07-22,-0.027483225
신한지주,2024-07-18,8.106232e-06
신한지주,2024-07-05,0.81216216
신한지주,2024-07-04,0.6642477
신한지주,2024-07-03,-0.043015227
신한지주,2024-06-24,0.9137802
신한지주,2024-06-12,0.00061416626
신한지주,2024-06-07,0.9999463
신한지주,2024-06-03,0.40593338
신한지주,2024-05-31,1.5556812e-05
신한지주,2024-05-27,0.00027638674
신한지주,2024-05-24,3.2186508e-06
신한지주,2024-05-16,6.80089e-05
신한지주,2024-05-12,9.775162e-06
신한지주,2024-05-02,-0.014353603
신한지주,2024-04-28,0.23528112
신한지주,2024-04-26,0.998941
신한지주,2024-04-22,0.50081
신한지주,2024-04-17,-0.49806848
신한지주,2024-04-15,2.7537346e-05
신한지주,2024-04-12,-0.39591512
신한지주,2024-04-11,-0.99945676
신한지주,2024-04-08,0.0002965331
신한지주,2024-04-02,6.4373016e-06
신한지주,2024-03-26,0.006665448
신한지주,2024-03-25,0.005009532
신한지주,2024-03-22,0.00019839406
신한지주,2024-03-20,0.6650241
신한지주,2024-03-17,-5.4121017e-05
신한지주,2024-03-13,-0.27601734
신한지주,2024-03-12,0.031692505
신한지주,2024-03-08,0.97569275
신한지주,2024-02-29,0.9994485
신한지주,2024-02-28,0.03533554
신한지주,2024-02-27,0.013538808
신한지주,2024-02-26,-0.2938585
신한지주,2024-02-24,0.5312824
신한지주,2024-02-22,0.0025908947
신한지주,2024-02-20,-0.54638445
신한지주,2024-02-15,1.1265278e-05
신한지주,2024-02-12,-0.0010225773
신한지주,2024-02-11,0.008052826
신한지주,2024-02-08,0.4962921
신한지주,2024-02-06,2.503395e-06
신한지주,2024-02-05,-0.99821615
신한지주,2024-02-02,2.1547079e-05
신한지주,2024-01-26,-3.516674e-06
신한지주,2024-01-25,0.9966526
신한지주,2024-01-24,-0.00097084045
신한지주,2024-01-23,3.5643578e-05
신한지주,2024-01-18,0.37719727
신한지주,2024-01-16,0.9981445
신한지주,2023-12-13,6.1154366e-05
신한지주,2023-12-06,-0.048645258
신한지주,2023-12-01,0.98217976
신한지주,2023-11-30,0.00028666854
신한지주,2023-11-24,6.341934e-05
신한지주,2023-11-23,-2.7656555e-05
신한지주,2023-11-22,0.50180054
신한지주,2023-11-16,-1.4156103e-05
신한지주,2023-11-06,0.14576006
신한지주,2023-10-27,-0.99945915
신한지주,2023-10-20,0.99883246
신한지주,2023-10-18,-0.9984753
신한지주,2023-10-17,-0.9982189
신한지주,2023-10-06,-2.7894974e-05
신한지주,2023-10-03,-0.9061041
신한지주,2023-10-02,7.0929527e-06
신한지주,2023-09-18,0.5590949
신한지주,2023-09-12,0.9865283
신한지주,2023-08-23,-0.001781702
신한지주,2023-08-15,-0.1239624
신한지주,2023-08-14,2.6345253e-05
신한지주,2023-08-04,0.5249047
신한지주,2023-08-02,-0.41738605
신한지주,2023-08-01,-5.030632e-05
신한지주,2023-07-29,-1.3053417e-05
신한지주,2023-07-27,-0.0020175576
신한지주,2023-07-19,3.5464764e-05
신한지주,2023-07-07,3.3795834e-05
신한지주,2023-07-06,7.2836876e-05
신한지주,2023-06-27,0.917984
신한지주,2023-06-26,6.377697e-06
신한지주,2023-06-20,-0.1206274
신한지주,2023-06-19,1.1205673e-05
신한지주,2023-06-13,0.9885688
신한지주,2023-05-30,-0.15533936
신한지주,2023-05-25,0.18871307
신한지주,2023-05-23,-0.11846733
신한지주,2023-05-10,-0.008100033
신한지주,2023-05-09,-0.15672302
신한지주,2023-05-08,-0.9999165
신한지주,2023-05-04,0.00050860643
신한지주,2023-05-03,-0.00013363361
신한지주,2023-04-25,0.998312
신한지주,2023-04-24,6.8604946e-05
신한지주,2023-04-23,1.7344952e-05
신한지주,2023-04-22,-0.99931455
신한지주,2023-04-10,0.0018280745
신한지주,2023-03-31,0.0006760359
신한지주,2023-03-30,0.76584053
신한지주,2023-03-23,-0.0018885732
신한지주,2023-03-20,0.34711576
신한지주,2023-03-16,-0.49988005
신한지주,2023-03-14,-0.66195744
신한지주,2023-03-13,-0.98280436
신한지주,2023-02-26,-0.08467984
신한지주,2023-02-16,-0.00068694353
신한지주,2023-02-14,-2.9623508e-05
신한지주,2023-02-12,0.9999546
신한지주,2023-02-09,7.3313713e-06
신한지주,2023-02-07,-4.6491623e-06
신한지주,2023-01-31,0.045250893
신한지주,2023-01-27,4.5359135e-05
신한지주,2023-01-26,-0.5689697
신한지주,2023-01-19,-0.4911302
신한지주,2023-01-18,2.0086765e-05
신한지주,2023-01-17,-1.4424324e-05
신한지주,2023-01-16,0.50000453
신한지주,2023-01-15,-0.07870126
신한지주,2023-01-12,-1.9073486e-06
신한지주,2023-01-11,0.99990505
신한지주,2023-01-10,-0.2536106
신한지주,2023-01-09,0.0014649034
신한지주,2023-01-08,-0.38187122
신한지주,2023-01-06,-0.49991757
신한지주,2023-01-05,0.3331983
신한지주,2023-01-04,-1.4305115e-06
신한지주,2023-01-02,-2.3543835e-05
씨에스윈드,2026-02-12,0.9999647
씨에스윈드,2026-01-29,0.99206114
씨에스윈드,2026-01-13,0.9999625
씨에스윈드,2026-01-07,4.965067e-05
씨에스윈드,2025-11-27,-4.172325e-06
씨에스윈드,2025-11-13,4.440546e-05
씨에스윈드,2025-11-06,0.99282193
씨에스윈드,2025-10-30,4.965067e-05
씨에스윈드,2025-10-17,3.71933e-05
씨에스윈드,2025-09-24,0.00020998716
씨에스윈드,2025-09-12,-0.4448452
씨에스윈드,2025-08-29,-6.0796738e-06
씨에스윈드,2025-08-22,-6.0796738e-06
씨에스윈드,2025-08-19,0.8085327
씨에스윈드,2025-07-25,3.707409e-05
씨에스윈드,2025-07-24,0.9992702
씨에스윈드,2025-07-22,0.0013066232
씨에스윈드,2025-07-21,0.0005170107
씨에스윈드,2025-07-11,1.9967556e-05
씨에스윈드,2025-07-08,0.99994695
씨에스윈드,2025-07-04,0.9999783
씨에스윈드,2025-07-03,0.6666653
씨에스윈드,2025-06-27,0.9999715
씨에스윈드,2025-06-20,0.07946396
씨에스윈드,2025-06-18,-0.98453283
씨에스윈드,2025-06-13,2.5093555e-05
씨에스윈드,2025-06-10,0.02864933
씨에스윈드,2025-06-05,0.00034958124
씨에스윈드,2025-06-02,2.6226044e-06
씨에스윈드,2025-05-28,-0.00013792515
씨에스윈드,2025-05-27,-9.000301e-06
씨에스윈드,2025-05-23,-0.0003565947
씨에스윈드,2025-05-22,-0.9917908
씨에스윈드,2025-05-21,0.0001283288
씨에스윈드,2025-05-20,-0.00039342046
씨에스윈드,2025-05-19,0.6475081
씨에스윈드,2025-05-16,1.4662743e-05
씨에스윈드,2025-05-15,0.014475942
씨에스윈드,2025-05-14,3.2246113e-05
씨에스윈드,2025-05-13,-2.2649765e-05
씨에스윈드,2025-05-12,7.033348e-06
씨에스윈드,2025-05-11,0.99997175
씨에스윈드,2025-05-09,-0.0007675886
씨에스윈드,2025-05-02,0.076545715
씨에스윈드,2025-04-28,0.052057266
씨에스윈드,2025-04-24,-0.99983037
씨에스윈드,2025-04-23,0.105651855
씨에스윈드,2025-04-22,1.3887882e-05
씨에스윈드,2025-04-17,0.0017107725
씨에스윈드,2025-04-15,0.93141174
씨에스윈드,2025-04-14,0.072460175
씨에스윈드,2025-04-05,-0.9993794
씨에스윈드,2025-04-02,-0.971138
씨에스윈드,2025-04-01,0.0063991547
씨에스윈드,2025-03-27,-1.3709068e-05
씨에스윈드,2025-03-24,-1.6272068e-05
씨에스윈드,2025-03-18,0.6376343
씨에스윈드,2025-03-17,2.3007393e-05
씨에스윈드,2025-03-10,0.0053801537
씨에스윈드,2025-03-05,-0.9445065
씨에스윈드,2025-02-25,0.06901932
씨에스윈드,2025-02-19,-1.9311905e-05
씨에스윈드,2025-02-18,0.0014595985
씨에스윈드,2025-02-17,-0.9982548
씨에스윈드,2025-02-12,-1.835823e-05
씨에스윈드,2025-02-07,-2.503395e-05
씨에스윈드,2025-02-04,-3.8325787e-05
씨에스윈드,2025-01-31,6.735325e-06
씨에스윈드,2025-01-21,-0.999401
씨에스윈드,2025-01-16,-0.991539
씨에스윈드,2025-01-15,0.037967682
씨에스윈드,2025-01-08,-0.37397003
씨에스윈드,2025-01-07,3.08156e-05
씨에스윈드,2025-01-02,6.914139e-06
씨에스윈드,2024-12-26,-0.49646658
씨에스윈드,2024-12-23,0.03073299
씨에스윈드,2024-12-22,-0.99990237
씨에스윈드,2024-12-20,0.9999622
씨에스윈드,2024-12-18,0.66662914
씨에스윈드,2024-12-16,0.0012016296
씨에스윈드,2024-12-13,-0.29542127
씨에스윈드,2024-12-10,0.28901216
씨에스윈드,2024-12-04,0.070568085
씨에스윈드,2024-12-03,0.99993914
씨에스윈드,2024-12-02,-0.9993907
씨에스윈드,2024-11-29,4.887581e-06
씨에스윈드,2024-11-26,0.99267006
씨에스윈드,2024-11-22,-2.3245811e-05
씨에스윈드,2024-11-20,0.99943835
씨에스윈드,2024-11-19,0.0018548965
씨에스윈드,2024-11-14,-0.25350952
씨에스윈드,2024-11-12,-0.31269455
씨에스윈드,2024-11-11,-0.027492547
씨에스윈드,2024-11-08,-0.63691884
씨에스윈드,2024-11-07,0.26192036
씨에스윈드,2024-11-05,9.006262e-05
씨에스윈드,2024-11-04,-2.104044e-05
씨에스윈드,2024-11-01,-0.039154053
씨에스윈드,2024-10-31,0.1089592
씨에스윈드,2024-10-29,0.9999664
씨에스윈드,2024-10-26,-0.9987719
씨에스윈드,2024-10-25,3.3915043e-05
씨에스윈드,2024-10-24,1.2934208e-05
씨에스윈드,2024-10-23,0.99393904
씨에스윈드,2024-10-22,0.05474007
씨에스윈드,2024-10-21,0.33244765
씨에스윈드,2024-10-17,1.4722347e-05
씨에스윈드,2024-10-16,-0.51343536
씨에스윈드,2024-10-15,0.00034594536
씨에스윈드,2024-10-14,0.07700348
씨에스윈드,2024-10-11,-0.00031208992
씨에스윈드,2024-10-08,-0.48006165
씨에스윈드,2024-10-04,-0.4880022
씨에스윈드,2024-09-26,-7.6293945e-06
씨에스윈드,2024-09-25,-0.0010100901
씨에스윈드,2024-09-24,0.58484244
씨에스윈드,2024-09-23,-2.682209e-06
씨에스윈드,2024-09-20,-0.31388605
씨에스윈드,2024-09-19,0.8581848
씨에스윈드,2024-09-13,0.00010022521
씨에스윈드,2024-09-12,0.8167
씨에스윈드,2024-09-11,0.23806255
씨에스윈드,2024-09-10,-0.99940944
씨에스윈드,2024-09-05,8.0406666e-05
씨에스윈드,2024-09-03,-8.34465e-07
씨에스윈드,2024-08-30,-3.3974648e-06
씨에스윈드,2024-08-29,-7.927418e-06
씨에스윈드,2024-08-27,2.1060307e-06
씨에스윈드,2024-08-26,-0.0012607574
씨에스윈드,2024-08-23,-0.5058706
씨에스윈드,2024-08-21,0.23864222
씨에스윈드,2024-08-19,-0.01548627
씨에스윈드,2024-08-16,3.9309263e-05
씨에스윈드,2024-08-14,0.35142857
씨에스윈드,2024-08-13,8.0257654e-05
씨에스윈드,2024-08-12,0.61574954
씨에스윈드,2024-08-11,2.193451e-05
씨에스윈드,2024-08-09,0.13728236
씨에스윈드,2024-08-08,0.7899134
씨에스윈드,2024-08-07,0.24232076
씨에스윈드,2024-08-05,-1.6450882e-05
씨에스윈드,2024-08-01,0.30552256
씨에스윈드,2024-07-29,-7.390976e-06
씨에스윈드,2024-07-26,-0.9731059
씨에스윈드,2024-07-25,2.9921532e-05
씨에스윈드,2024-07-24,0.5514412
씨에스윈드,2024-07-23,0.00014340878
씨에스윈드,2024-07-22,-0.16242224
씨에스윈드,2024-07-19,0.08837704
씨에스윈드,2024-07-16,7.557869e-05
씨에스윈드,2024-07-15,-0.01763615
씨에스윈드,2024-07-11,1.1920929e-06
씨에스윈드,2024-07-09,0.4990623
씨에스윈드,2024-07-07,0.8200302
씨에스윈드,2024-07-04,-2.6285648e-05
씨에스윈드,2024-07-03,8.046627e-06
씨에스윈드,2024-07-01,-0.29822344
씨에스윈드,2024-06-28,5.543232e-06
씨에스윈드,2024-06-27,-0.5004232
씨에스윈드,2024-06-24,-3.170967e-05
씨에스윈드,2024-06-19,-5.555153e-05
씨에스윈드,2024-06-11,-7.927418e-06
씨에스윈드,2024-06-05,0.000554204
씨에스윈드,2024-05-31,0.0018706322
씨에스윈드,2024-05-29,-3.671646e-06
씨에스윈드,2024-05-28,-2.0116568e-06
씨에스윈드,2024-05-27,1.9684434e-05
씨에스윈드,2024-05-24,0.9994636
씨에스윈드,2024-03-18,-0.026435852
씨에스윈드,2024-02-19,-0.320855
씨에스윈드,2024-01-18,0.0284729
씨에스윈드,2023-11-30,0.50030994
씨에스윈드,2023-11-08,-0.6442871
씨에스윈드,2023-09-13,0.9994366
씨에스윈드,2023-09-05,0.9999671
씨에스윈드,2023-08-31,-0.99989283
씨에스윈드,2023-08-23,0.9999722
씨에스윈드,2023-08-10,0.99996877
씨에스윈드,2023-08-09,0.9992342
씨에스윈드,2023-07-31,0.99943066
씨에스윈드,2023-07-17,0.9999704
씨에스윈드,2023-07-10,0.99996793
씨에스윈드,2023-05-10,0.9758911
씨에스윈드,2023-05-06,3.0040741e-05
씨에스윈드,2023-04-02,0.9993268
씨에스윈드,2023-03-20,0.9999743
씨에스윈드,2023-03-07,0.0051088333
씨에스윈드,2023-02-14,0.99892837
씨에스윈드,2023-01-12,0.9999745
아모레퍼시픽,2026-02-12,0.00021266937
아모레퍼시픽,2026-02-11,0.9983443
아모레퍼시픽,2026-02-10,0.013753027
아모레퍼시픽,2026-02-09,-0.00018191338
아모레퍼시픽,2026-02-08,0.0076093674
아모레퍼시픽,2026-02-06,0.00024185579
아모레퍼시픽,2026-02-05,0.9999664
아모레퍼시픽,2026-02-04,0.922319
아모레퍼시픽,2026-02-02,0.33016756
아모레퍼시픽,2026-01-30,0.403271
아모레퍼시픽,2026-01-29,0.25041407
아모레퍼시픽,2026-01-28,0.99977607
아모레퍼시픽,2026-01-27,0.99996567
아모레퍼시픽,2026-01-21,0.021901399
아모레퍼시픽,2026-01-20,0.008465409
아모레퍼시픽,2026-01-19,0.00016903877
아모레퍼시픽,2026-01-16,0.99568367
아모레퍼시픽,2026-01-15,0.99996436
아모레퍼시픽,2026-01-14,0.0014318228
아모레퍼시픽,2026-01-13,0.2765666
아모레퍼시픽,2026-01-12,0.49999005
아모레퍼시픽,2026-01-06,0.99996907
아모레퍼시픽,2026-01-05,0.5012524
아모레퍼시픽,2026-01-02,1.9133091e-05
아모레퍼시픽,2026-01-01,0.00034368038
아모레퍼시픽,2025-12-30,0.8340416
아모레퍼시픽,2025-12-29,-0.14707705
아모레퍼시픽,2025-12-26,1.0430813e-05
아모레퍼시픽,2025-12-25,0.49997684
아모레퍼시픽,2025-12-24,0.00026148558
아모레퍼시픽,2025-12-23,0.007552862
아모레퍼시픽,2025-12-22,-1.9997358e-05
아모레퍼시픽,2025-12-19,-1.0877848e-05
아모레퍼시픽,2025-12-17,1.7980734e-05
아모레퍼시픽,2025-12-16,0.49997914
아모레퍼시픽,2025-12-14,0.9989452
아모레퍼시픽,2025-12-12,0.7497189
아모레퍼시픽,2025-12-11,-0.38085938
아모레퍼시픽,2025-12-10,0.00066560507
아모레퍼시픽,2025-12-09,1.1503696e-05
아모레퍼시픽,2025-12-08,8.285046e-06
아모레퍼시픽,2025-12-07,0.0069064796
아모레퍼시픽,2025-12-05,-0.042554177
아모레퍼시픽,2025-12-04,-0.0044568777
아모레퍼시픽,2025-12-03,0.9999687
아모레퍼시픽,2025-12-02,0.9999653
아모레퍼시픽,2025-12-01,0.6470526
아모레퍼시픽,2025-11-28,0.33570313
아모레퍼시픽,2025-11-27,0.49948075
아모레퍼시픽,2025-11-26,-1.2040138e-05
아모레퍼시픽,2025-11-25,1.7404556e-05
아모레퍼시픽,2025-11-24,0.99994904
아모레퍼시픽,2025-11-23,1.41859055e-05
아모레퍼시픽,2025-11-21,0.9993218
아모레퍼시픽,2025-11-20,1.5437603e-05
아모레퍼시픽,2025-11-19,-0.030179977
아모레퍼시픽,2025-11-18,-7.987022e-06
아모레퍼시픽,2025-11-17,0.9999638
아모레퍼시픽,2025-11-16,0.49996093
아모레퍼시픽,2025-11-14,8.481741e-05
아모레퍼시픽,2025-11-13,0.9999417
아모레퍼시픽,2025-11-12,0.00063833594
아모레퍼시픽,2025-11-11,-0.3328831
아모레퍼시픽,2025-11-10,0.603332
아모레퍼시픽,2025-11-08,7.4505806e-06
아모레퍼시픽,2025-11-07,0.3588256
아모레퍼시픽,2025-11-06,0.47268257
아모레퍼시픽,2025-11-05,-2.4169683e-05
아모레퍼시픽,2025-11-03,0.49998072
아모레퍼시픽,2025-10-31,0.44804087
아모레퍼시픽,2025-10-30,0.0019288659
아모레퍼시픽,2025-10-29,0.00011452039
아모레퍼시픽,2025-10-28,7.748604e-07
아모레퍼시픽,2025-10-27,0.9976677
아모레퍼시픽,2025-10-23,1.347065e-05
아모레퍼시픽,2025-10-22,0.45075244
아모레퍼시픽,2025-10-21,0.48008195
아모레퍼시픽,2025-10-20,-8.940697e-06
아모레퍼시픽,2025-10-17,0.49999237
아모레퍼시픽,2025-10-16,0.00079870224
아모레퍼시픽,2025-10-15,0.3291028
아모레퍼시픽,2025-10-14,0.4999893
아모레퍼시픽,2025-10-12,0.49973637
아모레퍼시픽,2025-10-10,0.49413252
아모레퍼시픽,2025-10-09,0.0007676482
아모레퍼시픽,2025-10-02,0.500014
아모레퍼시픽,2025-10-01,0.9999699
아모레퍼시픽,2025-09-30,0.33501962
아모레퍼시픽,2025-09-29,0.007013321
아모레퍼시픽,2025-09-26,0.24976277
아모레퍼시픽,2025-09-25,0.0028289557
아모레퍼시픽,2025-09-24,0.014512271
아모레퍼시픽,2025-09-23,0.24727105
아모레퍼시픽,2025-09-22,5.364418e-06
아모레퍼시픽,2025-09-19,0.04025666
아모레퍼시픽,2025-09-18,0.7090807
아모레퍼시픽,2025-09-17,0.9999675
아모레퍼시픽,2025-09-16,0.49974757
아모레퍼시픽,2025-09-15,0.35594398
아모레퍼시픽,2025-09-11,0.99948716
아모레퍼시픽,2025-09-10,0.33323002
아모레퍼시픽,2025-09-09,0.00017786026
아모레퍼시픽,2025-09-08,0.49900398
아모레퍼시픽,2025-09-05,0.99945664
아모레퍼시픽,2025-09-04,-6.765127e-06
아모레퍼시픽,2025-09-03,-0.0006962657
아모레퍼시픽,2025-09-02,0.27079085
아모레퍼시픽,2025-09-01,-2.0623207e-05
아모레퍼시픽,2025-08-30,6.854534e-06
아모레퍼시픽,2025-08-29,0.41391832
아모레퍼시픽,2025-08-28,1.1404355e-05
아모레퍼시픽,2025-08-27,0.6666457
아모레퍼시픽,2025-08-26,0.069796264
아모레퍼시픽,2025-08-25,-0.12142259
아모레퍼시픽,2025-08-22,-5.00679e-06
아모레퍼시픽,2025-08-21,0.9999686
아모레퍼시픽,2025-08-20,0.9994726
아모레퍼시픽,2025-08-19,0.4999869
아모레퍼시픽,2025-08-17,0.49939826
아모레퍼시픽,2025-08-16,0.9637451
아모레퍼시픽,2025-08-15,-0.13292621
아모레퍼시픽,2025-08-13,0.57966995
아모레퍼시픽,2025-08-12,0.49375305
아모레퍼시픽,2025-08-11,0.49998927
아모레퍼시픽,2025-08-10,0.46962824
아모레퍼시픽,2025-08-08,0.00056391954
아모레퍼시픽,2025-08-07,0.39969903
아모레퍼시픽,2025-08-06,-0.16987874
아모레퍼시픽,2025-08-05,0.00019596021
아모레퍼시픽,2025-08-04,-0.023461223
아모레퍼시픽,2025-08-03,-0.06642207
아모레퍼시픽,2025-08-01,0.10725526
아모레퍼시픽,2025-07-31,0.2556203
아모레퍼시픽,2025-07-30,0.4997424
아모레퍼시픽,2025-07-29,0.00021249056
아모레퍼시픽,2025-07-28,1.1980534e-05
아모레퍼시픽,2025-07-27,1.7225742e-05
아모레퍼시픽,2025-07-26,8.970499e-05
아모레퍼시픽,2025-07-24,0.99994427
아모레퍼시픽,2025-07-23,0.37357712
아모레퍼시픽,2025-07-21,0.5000905
아모레퍼시픽,2025-07-20,0.01522553
아모레퍼시픽,2025-07-18,-0.00015428662
아모레퍼시픽,2025-07-16,0.9688474
아모레퍼시픽,2025-07-15,0.9999669
아모레퍼시픽,2025-07-14,0.9999662
아모레퍼시픽,2025-07-11,9.918213e-05
아모레퍼시픽,2025-07-10,-0.0007953644
아모레퍼시픽,2025-07-09,0.41587734
아모레퍼시픽,2025-07-08,-0.37856573
아모레퍼시픽,2025-07-07,0.6007315
아모레퍼시픽,2025-07-06,2.104044e-05
아모레퍼시픽,2025-07-04,0.49944314
아모레퍼시픽,2025-07-03,-2.8461218e-06
아모레퍼시픽,2025-07-02,2.1517277e-05
아모레퍼시픽,2025-07-01,0.99996686
아모레퍼시픽,2025-06-30,0.8477977
아모레퍼시픽,2025-06-27,0.33945504
아모레퍼시픽,2025-06-26,4.8696995e-05
아모레퍼시픽,2025-06-25,0.999969
아모레퍼시픽,2025-06-24,0.13253355
아모레퍼시픽,2025-06-23,0.35673812
아모레퍼시픽,2025-06-22,0.99918437
아모레퍼시픽,2025-06-20,0.3333571
아모레퍼시픽,2025-06-19,7.18832e-05
아모레퍼시픽,2025-06-17,3.8146973e-06
아모레퍼시픽,2025-06-16,0.49970803
아모레퍼시픽,2025-06-14,-1.5616417e-05
아모레퍼시픽,2025-06-12,-1.7762184e-05
아모레퍼시픽,2025-06-11,0.036842734
아모레퍼시픽,2025-06-10,0.0001977086
아모레퍼시픽,2025-06-09,0.009478241
아모레퍼시픽,2025-06-08,0.7003727
아모레퍼시픽,2025-06-04,-2.8014183e-06
아모레퍼시픽,2025-05-30,1.218915e-05
